original_filename,augmented_filename,augmentation_type,parameters
0000274_05000_d_0000011.jpg,0000274_05000_d_0000011_blur.jpg,blur,{'kernel_size': 19}
0000274_05000_d_0000011.jpg,0000274_05000_d_0000011_dark.jpg,dark,"{'alpha': 0.76, 'beta': -17}"
0000274_05000_d_0000011.jpg,0000274_05000_d_0000011_bright.jpg,bright,"{'alpha': 1.3, 'beta': 78}"
0000274_05000_d_0000011.jpg,0000274_05000_d_0000011_lowcontrast.jpg,lowcontrast,"{'alpha': 0.48, 'mean': np.float64(134.98)}"
0000274_05000_d_0000011.jpg,0000274_05000_d_0000011_noise.jpg,noise,{'sigma': 6}
0000274_05500_d_0000012.jpg,0000274_05500_d_0000012_original.jpg,original,{}
0000274_05500_d_0000012.jpg,0000274_05500_d_0000012_blur.jpg,blur,{'kernel_size': 17}
0000274_05500_d_0000012.jpg,0000274_05500_d_0000012_dark.jpg,dark,"{'alpha': 0.8, 'beta': -18}"
0000274_05500_d_0000012.jpg,0000274_05500_d_0000012_bright.jpg,bright,"{'alpha': 1.15, 'beta': 59}"
0000274_05500_d_0000012.jpg,0000274_05500_d_0000012_lowcontrast.jpg,lowcontrast,"{'alpha': 0.55, 'mean': np.float64(95.13)}"
0000274_05500_d_0000012.jpg,0000274_05500_d_0000012_noise.jpg,noise,{'sigma': 10}
0000292_00000_d_0000001.jpg,0000292_00000_d_0000001_original.jpg,original,{}
0000292_00000_d_0000001.jpg,0000292_00000_d_0000001_blur.jpg,blur,{'kernel_size': 19}
0000292_00000_d_0000001.jpg,0000292_00000_d_0000001_dark.jpg,dark,"{'alpha': 0.9, 'beta': -11}"
0000292_00000_d_0000001.jpg,0000292_00000_d_0000001_bright.jpg,bright,"{'alpha': 1.28, 'beta': 58}"
0000292_00000_d_0000001.jpg,0000292_00000_d_0000001_lowcontrast.jpg,lowcontrast,"{'alpha': 0.47, 'mean': np.float64(118.86)}"
0000292_00000_d_0000001.jpg,0000292_00000_d_0000001_noise.jpg,noise,{'sigma': 6}
0000292_00500_d_0000002.jpg,0000292_00500_d_0000002_original.jpg,original,{}
0000292_00500_d_0000002.jpg,0000292_00500_d_0000002_blur.jpg,blur,{'kernel_size': 13}
0000292_00500_d_0000002.jpg,0000292_00500_d_0000002_dark.jpg,dark,"{'alpha': 0.76, 'beta': -13}"
0000292_00500_d_0000002.jpg,0000292_00500_d_0000002_bright.jpg,bright,"{'alpha': 1.27, 'beta': 72}"
0000292_00500_d_0000002.jpg,0000292_00500_d_0000002_lowcontrast.jpg,lowcontrast,"{'alpha': 0.48, 'mean': np.float64(110.12)}"
0000292_00500_d_0000002.jpg,0000292_00500_d_0000002_noise.jpg,noise,{'sigma': 11}
0000292_01500_d_0000004.jpg,0000292_01500_d_0000004_original.jpg,original,{}
0000292_01500_d_0000004.jpg,0000292_01500_d_0000004_blur.jpg,blur,{'kernel_size': 9}
0000292_01500_d_0000004.jpg,0000292_01500_d_0000004_dark.jpg,dark,"{'alpha': 0.73, 'beta': -10}"
0000292_01500_d_0000004.jpg,0000292_01500_d_0000004_bright.jpg,bright,"{'alpha': 1.37, 'beta': 43}"
0000292_01500_d_0000004.jpg,0000292_01500_d_0000004_lowcontrast.jpg,lowcontrast,"{'alpha': 0.68, 'mean': np.float64(114.04)}"
0000292_01500_d_0000004.jpg,0000292_01500_d_0000004_noise.jpg,noise,{'sigma': 12}
0000292_02000_d_0000005.jpg,0000292_02000_d_0000005_original.jpg,original,{}
0000292_02000_d_0000005.jpg,0000292_02000_d_0000005_blur.jpg,blur,{'kernel_size': 9}
0000292_02000_d_0000005.jpg,0000292_02000_d_0000005_dark.jpg,dark,"{'alpha': 0.67, 'beta': -18}"
0000292_02000_d_0000005.jpg,0000292_02000_d_0000005_bright.jpg,bright,"{'alpha': 1.14, 'beta': 26}"
0000292_02000_d_0000005.jpg,0000292_02000_d_0000005_lowcontrast.jpg,lowcontrast,"{'alpha': 0.6, 'mean': np.float64(117.18)}"
0000292_02000_d_0000005.jpg,0000292_02000_d_0000005_noise.jpg,noise,{'sigma': 10}
0000292_02500_d_0000006.jpg,0000292_02500_d_0000006_original.jpg,original,{}
0000292_02500_d_0000006.jpg,0000292_02500_d_0000006_blur.jpg,blur,{'kernel_size': 11}
0000292_02500_d_0000006.jpg,0000292_02500_d_0000006_dark.jpg,dark,"{'alpha': 0.79, 'beta': -10}"
0000292_02500_d_0000006.jpg,0000292_02500_d_0000006_bright.jpg,bright,"{'alpha': 1.37, 'beta': 46}"
0000292_02500_d_0000006.jpg,0000292_02500_d_0000006_lowcontrast.jpg,lowcontrast,"{'alpha': 0.44, 'mean': np.float64(119.14)}"
0000292_02500_d_0000006.jpg,0000292_02500_d_0000006_noise.jpg,noise,{'sigma': 11}
0000292_03000_d_0000007.jpg,0000292_03000_d_0000007_original.jpg,original,{}
0000292_03000_d_0000007.jpg,0000292_03000_d_0000007_blur.jpg,blur,{'kernel_size': 7}
0000292_03000_d_0000007.jpg,0000292_03000_d_0000007_dark.jpg,dark,"{'alpha': 0.89, 'beta': -11}"
0000292_03000_d_0000007.jpg,0000292_03000_d_0000007_bright.jpg,bright,"{'alpha': 1.24, 'beta': 56}"
0000292_03000_d_0000007.jpg,0000292_03000_d_0000007_lowcontrast.jpg,lowcontrast,"{'alpha': 0.5, 'mean': np.float64(112.32)}"
0000292_03000_d_0000007.jpg,0000292_03000_d_0000007_noise.jpg,noise,{'sigma': 7}
0000292_03500_d_0000008.jpg,0000292_03500_d_0000008_original.jpg,original,{}
0000292_03500_d_0000008.jpg,0000292_03500_d_0000008_blur.jpg,blur,{'kernel_size': 21}
0000292_03500_d_0000008.jpg,0000292_03500_d_0000008_dark.jpg,dark,"{'alpha': 0.71, 'beta': -17}"
0000292_03500_d_0000008.jpg,0000292_03500_d_0000008_bright.jpg,bright,"{'alpha': 1.24, 'beta': 55}"
0000292_03500_d_0000008.jpg,0000292_03500_d_0000008_lowcontrast.jpg,lowcontrast,"{'alpha': 0.45, 'mean': np.float64(115.81)}"
0000292_03500_d_0000008.jpg,0000292_03500_d_0000008_noise.jpg,noise,{'sigma': 9}
0000292_04000_d_0000009.jpg,0000292_04000_d_0000009_original.jpg,original,{}
0000292_04000_d_0000009.jpg,0000292_04000_d_0000009_blur.jpg,blur,{'kernel_size': 13}
0000292_04000_d_0000009.jpg,0000292_04000_d_0000009_dark.jpg,dark,"{'alpha': 0.85, 'beta': -20}"
0000292_04000_d_0000009.jpg,0000292_04000_d_0000009_bright.jpg,bright,"{'alpha': 1.34, 'beta': 62}"
0000292_04000_d_0000009.jpg,0000292_04000_d_0000009_lowcontrast.jpg,lowcontrast,"{'alpha': 0.63, 'mean': np.float64(112.47)}"
0000292_04000_d_0000009.jpg,0000292_04000_d_0000009_noise.jpg,noise,{'sigma': 9}
0000292_05500_d_0000012.jpg,0000292_05500_d_0000012_original.jpg,original,{}
0000292_05500_d_0000012.jpg,0000292_05500_d_0000012_blur.jpg,blur,{'kernel_size': 7}
0000292_05500_d_0000012.jpg,0000292_05500_d_0000012_dark.jpg,dark,"{'alpha': 0.7, 'beta': -11}"
0000292_05500_d_0000012.jpg,0000292_05500_d_0000012_bright.jpg,bright,"{'alpha': 1.47, 'beta': 42}"
0000292_05500_d_0000012.jpg,0000292_05500_d_0000012_lowcontrast.jpg,lowcontrast,"{'alpha': 0.3, 'mean': np.float64(111.7)}"
0000292_05500_d_0000012.jpg,0000292_05500_d_0000012_noise.jpg,noise,{'sigma': 7}
0000311_00000_d_0000131.jpg,0000311_00000_d_0000131_original.jpg,original,{}
0000311_00000_d_0000131.jpg,0000311_00000_d_0000131_blur.jpg,blur,{'kernel_size': 19}
0000311_00000_d_0000131.jpg,0000311_00000_d_0000131_dark.jpg,dark,"{'alpha': 0.67, 'beta': -20}"
0000311_00000_d_0000131.jpg,0000311_00000_d_0000131_bright.jpg,bright,"{'alpha': 1.14, 'beta': 53}"
0000311_00000_d_0000131.jpg,0000311_00000_d_0000131_lowcontrast.jpg,lowcontrast,"{'alpha': 0.39, 'mean': np.float64(107.65)}"
0000311_00000_d_0000131.jpg,0000311_00000_d_0000131_noise.jpg,noise,{'sigma': 11}
0000311_00500_d_0000132.jpg,0000311_00500_d_0000132_original.jpg,original,{}
0000311_00500_d_0000132.jpg,0000311_00500_d_0000132_blur.jpg,blur,{'kernel_size': 21}
0000311_00500_d_0000132.jpg,0000311_00500_d_0000132_dark.jpg,dark,"{'alpha': 0.74, 'beta': -9}"
0000311_00500_d_0000132.jpg,0000311_00500_d_0000132_bright.jpg,bright,"{'alpha': 1.22, 'beta': 40}"
0000311_00500_d_0000132.jpg,0000311_00500_d_0000132_lowcontrast.jpg,lowcontrast,"{'alpha': 0.61, 'mean': np.float64(96.75)}"
0000311_00500_d_0000132.jpg,0000311_00500_d_0000132_noise.jpg,noise,{'sigma': 6}
0000311_01000_d_0000133.jpg,0000311_01000_d_0000133_original.jpg,original,{}
0000311_01000_d_0000133.jpg,0000311_01000_d_0000133_blur.jpg,blur,{'kernel_size': 7}
0000311_01000_d_0000133.jpg,0000311_01000_d_0000133_dark.jpg,dark,"{'alpha': 0.69, 'beta': -19}"
0000311_01000_d_0000133.jpg,0000311_01000_d_0000133_bright.jpg,bright,"{'alpha': 1.37, 'beta': 37}"
0000311_01000_d_0000133.jpg,0000311_01000_d_0000133_lowcontrast.jpg,lowcontrast,"{'alpha': 0.48, 'mean': np.float64(117.0)}"
0000311_01000_d_0000133.jpg,0000311_01000_d_0000133_noise.jpg,noise,{'sigma': 11}
0000311_01500_d_0000134.jpg,0000311_01500_d_0000134_original.jpg,original,{}
0000311_01500_d_0000134.jpg,0000311_01500_d_0000134_blur.jpg,blur,{'kernel_size': 21}
0000311_01500_d_0000134.jpg,0000311_01500_d_0000134_dark.jpg,dark,"{'alpha': 0.8, 'beta': -7}"
0000311_01500_d_0000134.jpg,0000311_01500_d_0000134_bright.jpg,bright,"{'alpha': 1.21, 'beta': 68}"
0000311_01500_d_0000134.jpg,0000311_01500_d_0000134_lowcontrast.jpg,lowcontrast,"{'alpha': 0.5, 'mean': np.float64(122.87)}"
0000311_01500_d_0000134.jpg,0000311_01500_d_0000134_noise.jpg,noise,{'sigma': 10}
0000311_02000_d_0000135.jpg,0000311_02000_d_0000135_original.jpg,original,{}
0000311_02000_d_0000135.jpg,0000311_02000_d_0000135_blur.jpg,blur,{'kernel_size': 19}
0000311_02000_d_0000135.jpg,0000311_02000_d_0000135_dark.jpg,dark,"{'alpha': 0.68, 'beta': -5}"
0000311_02000_d_0000135.jpg,0000311_02000_d_0000135_bright.jpg,bright,"{'alpha': 1.31, 'beta': 39}"
0000311_02000_d_0000135.jpg,0000311_02000_d_0000135_lowcontrast.jpg,lowcontrast,"{'alpha': 0.32, 'mean': np.float64(107.52)}"
0000311_02000_d_0000135.jpg,0000311_02000_d_0000135_noise.jpg,noise,{'sigma': 11}
0000311_02500_d_0000136.jpg,0000311_02500_d_0000136_original.jpg,original,{}
0000311_02500_d_0000136.jpg,0000311_02500_d_0000136_blur.jpg,blur,{'kernel_size': 7}
0000311_02500_d_0000136.jpg,0000311_02500_d_0000136_dark.jpg,dark,"{'alpha': 0.65, 'beta': -11}"
0000311_02500_d_0000136.jpg,0000311_02500_d_0000136_bright.jpg,bright,"{'alpha': 1.48, 'beta': 69}"
0000311_02500_d_0000136.jpg,0000311_02500_d_0000136_lowcontrast.jpg,lowcontrast,"{'alpha': 0.35, 'mean': np.float64(111.87)}"
0000311_02500_d_0000136.jpg,0000311_02500_d_0000136_noise.jpg,noise,{'sigma': 9}
0000311_04500_d_0000140.jpg,0000311_04500_d_0000140_original.jpg,original,{}
0000311_04500_d_0000140.jpg,0000311_04500_d_0000140_blur.jpg,blur,{'kernel_size': 15}
0000311_04500_d_0000140.jpg,0000311_04500_d_0000140_dark.jpg,dark,"{'alpha': 0.73, 'beta': -20}"
0000311_04500_d_0000140.jpg,0000311_04500_d_0000140_bright.jpg,bright,"{'alpha': 1.3, 'beta': 47}"
0000311_04500_d_0000140.jpg,0000311_04500_d_0000140_lowcontrast.jpg,lowcontrast,"{'alpha': 0.37, 'mean': np.float64(103.28)}"
0000311_04500_d_0000140.jpg,0000311_04500_d_0000140_noise.jpg,noise,{'sigma': 11}
0000311_05000_d_0000141.jpg,0000311_05000_d_0000141_original.jpg,original,{}
0000311_05000_d_0000141.jpg,0000311_05000_d_0000141_blur.jpg,blur,{'kernel_size': 13}
0000311_05000_d_0000141.jpg,0000311_05000_d_0000141_dark.jpg,dark,"{'alpha': 0.78, 'beta': -9}"
0000311_05000_d_0000141.jpg,0000311_05000_d_0000141_bright.jpg,bright,"{'alpha': 1.13, 'beta': 75}"
0000311_05000_d_0000141.jpg,0000311_05000_d_0000141_lowcontrast.jpg,lowcontrast,"{'alpha': 0.6, 'mean': np.float64(105.45)}"
0000311_05000_d_0000141.jpg,0000311_05000_d_0000141_noise.jpg,noise,{'sigma': 11}
0000319_00000_d_0000147.jpg,0000319_00000_d_0000147_original.jpg,original,{}
0000319_00000_d_0000147.jpg,0000319_00000_d_0000147_blur.jpg,blur,{'kernel_size': 7}
0000319_00000_d_0000147.jpg,0000319_00000_d_0000147_dark.jpg,dark,"{'alpha': 0.76, 'beta': -18}"
0000319_00000_d_0000147.jpg,0000319_00000_d_0000147_bright.jpg,bright,"{'alpha': 1.44, 'beta': 56}"
0000319_00000_d_0000147.jpg,0000319_00000_d_0000147_lowcontrast.jpg,lowcontrast,"{'alpha': 0.47, 'mean': np.float64(111.08)}"
0000319_00000_d_0000147.jpg,0000319_00000_d_0000147_noise.jpg,noise,{'sigma': 11}
0000319_01000_d_0000148.jpg,0000319_01000_d_0000148_original.jpg,original,{}
0000319_01000_d_0000148.jpg,0000319_01000_d_0000148_blur.jpg,blur,{'kernel_size': 19}
0000319_01000_d_0000148.jpg,0000319_01000_d_0000148_dark.jpg,dark,"{'alpha': 0.72, 'beta': -8}"
0000319_01000_d_0000148.jpg,0000319_01000_d_0000148_bright.jpg,bright,"{'alpha': 1.11, 'beta': 40}"
0000319_01000_d_0000148.jpg,0000319_01000_d_0000148_lowcontrast.jpg,lowcontrast,"{'alpha': 0.37, 'mean': np.float64(112.06)}"
0000319_01000_d_0000148.jpg,0000319_01000_d_0000148_noise.jpg,noise,{'sigma': 12}
0000319_02000_d_0000150.jpg,0000319_02000_d_0000150_original.jpg,original,{}
0000319_02000_d_0000150.jpg,0000319_02000_d_0000150_blur.jpg,blur,{'kernel_size': 17}
0000319_02000_d_0000150.jpg,0000319_02000_d_0000150_dark.jpg,dark,"{'alpha': 0.67, 'beta': -17}"
0000319_02000_d_0000150.jpg,0000319_02000_d_0000150_bright.jpg,bright,"{'alpha': 1.2, 'beta': 57}"
0000319_02000_d_0000150.jpg,0000319_02000_d_0000150_lowcontrast.jpg,lowcontrast,"{'alpha': 0.46, 'mean': np.float64(108.15)}"
0000319_02000_d_0000150.jpg,0000319_02000_d_0000150_noise.jpg,noise,{'sigma': 6}
0000319_02500_d_0000151.jpg,0000319_02500_d_0000151_original.jpg,original,{}
0000319_02500_d_0000151.jpg,0000319_02500_d_0000151_blur.jpg,blur,{'kernel_size': 19}
0000319_02500_d_0000151.jpg,0000319_02500_d_0000151_dark.jpg,dark,"{'alpha': 0.87, 'beta': -10}"
0000319_02500_d_0000151.jpg,0000319_02500_d_0000151_bright.jpg,bright,"{'alpha': 1.19, 'beta': 69}"
0000319_02500_d_0000151.jpg,0000319_02500_d_0000151_lowcontrast.jpg,lowcontrast,"{'alpha': 0.37, 'mean': np.float64(108.71)}"
0000319_02500_d_0000151.jpg,0000319_02500_d_0000151_noise.jpg,noise,{'sigma': 6}
0000319_03000_d_0000152.jpg,0000319_03000_d_0000152_original.jpg,original,{}
0000319_03000_d_0000152.jpg,0000319_03000_d_0000152_blur.jpg,blur,{'kernel_size': 13}
0000319_03000_d_0000152.jpg,0000319_03000_d_0000152_dark.jpg,dark,"{'alpha': 0.88, 'beta': -9}"
0000319_03000_d_0000152.jpg,0000319_03000_d_0000152_bright.jpg,bright,"{'alpha': 1.24, 'beta': 72}"
0000319_03000_d_0000152.jpg,0000319_03000_d_0000152_lowcontrast.jpg,lowcontrast,"{'alpha': 0.56, 'mean': np.float64(117.16)}"
0000319_03000_d_0000152.jpg,0000319_03000_d_0000152_noise.jpg,noise,{'sigma': 7}
0000319_03500_d_0000153.jpg,0000319_03500_d_0000153_original.jpg,original,{}
0000319_03500_d_0000153.jpg,0000319_03500_d_0000153_blur.jpg,blur,{'kernel_size': 13}
0000319_03500_d_0000153.jpg,0000319_03500_d_0000153_dark.jpg,dark,"{'alpha': 0.68, 'beta': -12}"
0000319_03500_d_0000153.jpg,0000319_03500_d_0000153_bright.jpg,bright,"{'alpha': 1.18, 'beta': 58}"
0000319_03500_d_0000153.jpg,0000319_03500_d_0000153_lowcontrast.jpg,lowcontrast,"{'alpha': 0.36, 'mean': np.float64(139.33)}"
0000319_03500_d_0000153.jpg,0000319_03500_d_0000153_noise.jpg,noise,{'sigma': 6}
0000319_04000_d_0000154.jpg,0000319_04000_d_0000154_original.jpg,original,{}
0000319_04000_d_0000154.jpg,0000319_04000_d_0000154_blur.jpg,blur,{'kernel_size': 11}
0000319_04000_d_0000154.jpg,0000319_04000_d_0000154_dark.jpg,dark,"{'alpha': 0.89, 'beta': -5}"
0000319_04000_d_0000154.jpg,0000319_04000_d_0000154_bright.jpg,bright,"{'alpha': 1.29, 'beta': 56}"
0000319_04000_d_0000154.jpg,0000319_04000_d_0000154_lowcontrast.jpg,lowcontrast,"{'alpha': 0.6, 'mean': np.float64(123.79)}"
0000319_04000_d_0000154.jpg,0000319_04000_d_0000154_noise.jpg,noise,{'sigma': 12}
0000319_04500_d_0000155.jpg,0000319_04500_d_0000155_original.jpg,original,{}
0000319_04500_d_0000155.jpg,0000319_04500_d_0000155_blur.jpg,blur,{'kernel_size': 17}
0000319_04500_d_0000155.jpg,0000319_04500_d_0000155_dark.jpg,dark,"{'alpha': 0.87, 'beta': -10}"
0000319_04500_d_0000155.jpg,0000319_04500_d_0000155_bright.jpg,bright,"{'alpha': 1.16, 'beta': 24}"
0000319_04500_d_0000155.jpg,0000319_04500_d_0000155_lowcontrast.jpg,lowcontrast,"{'alpha': 0.49, 'mean': np.float64(118.49)}"
0000319_04500_d_0000155.jpg,0000319_04500_d_0000155_noise.jpg,noise,{'sigma': 9}
0000319_04999_d_0000156.jpg,0000319_04999_d_0000156_original.jpg,original,{}
0000319_04999_d_0000156.jpg,0000319_04999_d_0000156_blur.jpg,blur,{'kernel_size': 15}
0000319_04999_d_0000156.jpg,0000319_04999_d_0000156_dark.jpg,dark,"{'alpha': 0.8, 'beta': -9}"
0000319_04999_d_0000156.jpg,0000319_04999_d_0000156_bright.jpg,bright,"{'alpha': 1.3, 'beta': 39}"
0000319_04999_d_0000156.jpg,0000319_04999_d_0000156_lowcontrast.jpg,lowcontrast,"{'alpha': 0.48, 'mean': np.float64(125.89)}"
0000319_04999_d_0000156.jpg,0000319_04999_d_0000156_noise.jpg,noise,{'sigma': 5}
0000324_00000_d_0000157.jpg,0000324_00000_d_0000157_original.jpg,original,{}
0000324_00000_d_0000157.jpg,0000324_00000_d_0000157_blur.jpg,blur,{'kernel_size': 7}
0000324_00000_d_0000157.jpg,0000324_00000_d_0000157_dark.jpg,dark,"{'alpha': 0.74, 'beta': -11}"
0000324_00000_d_0000157.jpg,0000324_00000_d_0000157_bright.jpg,bright,"{'alpha': 1.13, 'beta': 75}"
0000324_00000_d_0000157.jpg,0000324_00000_d_0000157_lowcontrast.jpg,lowcontrast,"{'alpha': 0.69, 'mean': np.float64(106.68)}"
0000324_00000_d_0000157.jpg,0000324_00000_d_0000157_noise.jpg,noise,{'sigma': 6}
0000324_00500_d_0000158.jpg,0000324_00500_d_0000158_original.jpg,original,{}
0000324_00500_d_0000158.jpg,0000324_00500_d_0000158_blur.jpg,blur,{'kernel_size': 19}
0000324_00500_d_0000158.jpg,0000324_00500_d_0000158_dark.jpg,dark,"{'alpha': 0.77, 'beta': -19}"
0000324_00500_d_0000158.jpg,0000324_00500_d_0000158_bright.jpg,bright,"{'alpha': 1.28, 'beta': 71}"
0000324_00500_d_0000158.jpg,0000324_00500_d_0000158_lowcontrast.jpg,lowcontrast,"{'alpha': 0.53, 'mean': np.float64(93.72)}"
0000324_00500_d_0000158.jpg,0000324_00500_d_0000158_noise.jpg,noise,{'sigma': 8}
0000324_01000_d_0000159.jpg,0000324_01000_d_0000159_original.jpg,original,{}
0000324_01000_d_0000159.jpg,0000324_01000_d_0000159_blur.jpg,blur,{'kernel_size': 17}
0000324_01000_d_0000159.jpg,0000324_01000_d_0000159_dark.jpg,dark,"{'alpha': 0.8, 'beta': -16}"
0000324_01000_d_0000159.jpg,0000324_01000_d_0000159_bright.jpg,bright,"{'alpha': 1.48, 'beta': 48}"
0000324_01000_d_0000159.jpg,0000324_01000_d_0000159_lowcontrast.jpg,lowcontrast,"{'alpha': 0.34, 'mean': np.float64(115.45)}"
0000324_01000_d_0000159.jpg,0000324_01000_d_0000159_noise.jpg,noise,{'sigma': 10}
0000324_01500_d_0000160.jpg,0000324_01500_d_0000160_original.jpg,original,{}
0000324_01500_d_0000160.jpg,0000324_01500_d_0000160_blur.jpg,blur,{'kernel_size': 9}
0000324_01500_d_0000160.jpg,0000324_01500_d_0000160_dark.jpg,dark,"{'alpha': 0.78, 'beta': -15}"
0000324_01500_d_0000160.jpg,0000324_01500_d_0000160_bright.jpg,bright,"{'alpha': 1.12, 'beta': 65}"
0000324_01500_d_0000160.jpg,0000324_01500_d_0000160_lowcontrast.jpg,lowcontrast,"{'alpha': 0.48, 'mean': np.float64(118.17)}"
0000324_01500_d_0000160.jpg,0000324_01500_d_0000160_noise.jpg,noise,{'sigma': 12}
0000324_02000_d_0000161.jpg,0000324_02000_d_0000161_original.jpg,original,{}
0000324_02000_d_0000161.jpg,0000324_02000_d_0000161_blur.jpg,blur,{'kernel_size': 11}
0000324_02000_d_0000161.jpg,0000324_02000_d_0000161_dark.jpg,dark,"{'alpha': 0.74, 'beta': -11}"
0000324_02000_d_0000161.jpg,0000324_02000_d_0000161_bright.jpg,bright,"{'alpha': 1.25, 'beta': 69}"
0000324_02000_d_0000161.jpg,0000324_02000_d_0000161_lowcontrast.jpg,lowcontrast,"{'alpha': 0.44, 'mean': np.float64(131.08)}"
0000324_02000_d_0000161.jpg,0000324_02000_d_0000161_noise.jpg,noise,{'sigma': 5}
0000324_02500_d_0000162.jpg,0000324_02500_d_0000162_original.jpg,original,{}
0000324_02500_d_0000162.jpg,0000324_02500_d_0000162_blur.jpg,blur,{'kernel_size': 17}
0000324_02500_d_0000162.jpg,0000324_02500_d_0000162_dark.jpg,dark,"{'alpha': 0.67, 'beta': -17}"
0000324_02500_d_0000162.jpg,0000324_02500_d_0000162_bright.jpg,bright,"{'alpha': 1.32, 'beta': 44}"
0000324_02500_d_0000162.jpg,0000324_02500_d_0000162_lowcontrast.jpg,lowcontrast,"{'alpha': 0.41, 'mean': np.float64(121.15)}"
0000324_02500_d_0000162.jpg,0000324_02500_d_0000162_noise.jpg,noise,{'sigma': 7}
0000332_00450_d_0000027.jpg,0000332_00450_d_0000027_original.jpg,original,{}
0000332_00450_d_0000027.jpg,0000332_00450_d_0000027_blur.jpg,blur,{'kernel_size': 17}
0000332_00450_d_0000027.jpg,0000332_00450_d_0000027_dark.jpg,dark,"{'alpha': 0.67, 'beta': -16}"
0000332_00450_d_0000027.jpg,0000332_00450_d_0000027_bright.jpg,bright,"{'alpha': 1.47, 'beta': 39}"
0000332_00450_d_0000027.jpg,0000332_00450_d_0000027_lowcontrast.jpg,lowcontrast,"{'alpha': 0.69, 'mean': np.float64(124.23)}"
0000332_00450_d_0000027.jpg,0000332_00450_d_0000027_noise.jpg,noise,{'sigma': 11}
0000332_00600_d_0000028.jpg,0000332_00600_d_0000028_original.jpg,original,{}
0000332_00600_d_0000028.jpg,0000332_00600_d_0000028_blur.jpg,blur,{'kernel_size': 11}
0000332_00600_d_0000028.jpg,0000332_00600_d_0000028_dark.jpg,dark,"{'alpha': 0.8, 'beta': -18}"
0000332_00600_d_0000028.jpg,0000332_00600_d_0000028_bright.jpg,bright,"{'alpha': 1.22, 'beta': 44}"
0000332_00600_d_0000028.jpg,0000332_00600_d_0000028_lowcontrast.jpg,lowcontrast,"{'alpha': 0.56, 'mean': np.float64(119.67)}"
0000332_00600_d_0000028.jpg,0000332_00600_d_0000028_noise.jpg,noise,{'sigma': 10}
0000332_00750_d_0000029.jpg,0000332_00750_d_0000029_original.jpg,original,{}
0000332_00750_d_0000029.jpg,0000332_00750_d_0000029_blur.jpg,blur,{'kernel_size': 11}
0000332_00750_d_0000029.jpg,0000332_00750_d_0000029_dark.jpg,dark,"{'alpha': 0.82, 'beta': -18}"
0000332_00750_d_0000029.jpg,0000332_00750_d_0000029_bright.jpg,bright,"{'alpha': 1.36, 'beta': 47}"
0000332_00750_d_0000029.jpg,0000332_00750_d_0000029_lowcontrast.jpg,lowcontrast,"{'alpha': 0.5, 'mean': np.float64(117.38)}"
0000332_00750_d_0000029.jpg,0000332_00750_d_0000029_noise.jpg,noise,{'sigma': 5}
0000332_01624_d_0000032.jpg,0000332_01624_d_0000032_original.jpg,original,{}
0000332_01624_d_0000032.jpg,0000332_01624_d_0000032_blur.jpg,blur,{'kernel_size': 17}
0000332_01624_d_0000032.jpg,0000332_01624_d_0000032_dark.jpg,dark,"{'alpha': 0.73, 'beta': -14}"
0000332_01624_d_0000032.jpg,0000332_01624_d_0000032_bright.jpg,bright,"{'alpha': 1.24, 'beta': 69}"
0000332_01624_d_0000032.jpg,0000332_01624_d_0000032_lowcontrast.jpg,lowcontrast,"{'alpha': 0.49, 'mean': np.float64(118.27)}"
0000332_01624_d_0000032.jpg,0000332_01624_d_0000032_noise.jpg,noise,{'sigma': 8}
0000332_02382_d_0000034.jpg,0000332_02382_d_0000034_original.jpg,original,{}
0000332_02382_d_0000034.jpg,0000332_02382_d_0000034_blur.jpg,blur,{'kernel_size': 11}
0000332_02382_d_0000034.jpg,0000332_02382_d_0000034_dark.jpg,dark,"{'alpha': 0.69, 'beta': -11}"
0000332_02382_d_0000034.jpg,0000332_02382_d_0000034_bright.jpg,bright,"{'alpha': 1.44, 'beta': 26}"
0000332_02382_d_0000034.jpg,0000332_02382_d_0000034_lowcontrast.jpg,lowcontrast,"{'alpha': 0.5, 'mean': np.float64(112.21)}"
0000332_02382_d_0000034.jpg,0000332_02382_d_0000034_noise.jpg,noise,{'sigma': 5}
0000332_02809_d_0000035.jpg,0000332_02809_d_0000035_original.jpg,original,{}
0000332_02809_d_0000035.jpg,0000332_02809_d_0000035_blur.jpg,blur,{'kernel_size': 17}
0000332_02809_d_0000035.jpg,0000332_02809_d_0000035_dark.jpg,dark,"{'alpha': 0.87, 'beta': -16}"
0000332_02809_d_0000035.jpg,0000332_02809_d_0000035_bright.jpg,bright,"{'alpha': 1.34, 'beta': 29}"
0000332_02809_d_0000035.jpg,0000332_02809_d_0000035_lowcontrast.jpg,lowcontrast,"{'alpha': 0.36, 'mean': np.float64(117.33)}"
0000332_02809_d_0000035.jpg,0000332_02809_d_0000035_noise.jpg,noise,{'sigma': 7}
0000340_00000_d_0000163.jpg,0000340_00000_d_0000163_original.jpg,original,{}
0000340_00000_d_0000163.jpg,0000340_00000_d_0000163_blur.jpg,blur,{'kernel_size': 21}
0000340_00000_d_0000163.jpg,0000340_00000_d_0000163_dark.jpg,dark,"{'alpha': 0.66, 'beta': -9}"
0000340_00000_d_0000163.jpg,0000340_00000_d_0000163_bright.jpg,bright,"{'alpha': 1.37, 'beta': 35}"
